node_id,cycle_id,FFc,dFF,DelayInfl,tau,lambda_t_norm,is_attacker,rho_recv,node_pdr,sum_abs_ff_deviation_normalized
134,43,1.0,0.0,0.45809666372752067,1.0,0.0024,0,1.0,100.0,0.0
135,43,1.0,0.0,0.4065249041359937,1.0,0.0024,0,1.0,100.0,0.0
136,43,1.0,0.2143,0.4887868162213519,1.0,0.0024,0,1.0,100.0,0.2143
138,43,1.0,0.0833,0.4536811094934416,1.0,0.0024,0,0.8,100.0,0.0833
141,43,1.0,0.0962,0.399261164942876,1.0,0.0024,0,0.6154,100.0,0.0962
143,43,1.0,0.0,0.8230975864826626,1.0,0.0024,0,1.0,100.0,0.0
152,43,1.0,0.0,0.3588492218098304,1.0,0.0024,0,1.0,100.0,0.0
153,43,1.0,0.098,0.5499379401934047,1.0,0.0024,0,0.7059,100.0,0.098
159,43,1.0,0.0,0.41872577767752794,1.0,0.0024,1,1.0,100.0,0.0
161,43,1.0,0.0,0.3490065002973322,1.0,0.0024,0,1.0,100.0,0.0
162,43,1.0,0.0231,0.3959132200053315,1.0,0.0024,1,1.0,100.0,0.0231
163,43,1.0,0.0,0.365616092849673,1.0,0.0024,0,1.0,100.0,0.0
164,43,1.0,0.0,0.6538232821375111,1.0,0.0024,0,1.0,100.0,0.0
165,43,1.0,0.1607,0.3143519183054115,1.0,0.0024,0,1.0,100.0,0.1607
167,43,1.0,0.0,0.5187934463879263,1.0,0.0024,0,1.0,100.0,0.0
168,43,1.0,0.0,0.3410092890684275,1.0,0.0024,0,1.0,100.0,0.0
170,43,1.0,0.25,0.37556134271125974,1.0,0.0024,0,1.0,100.0,0.25
183,43,1.0,0.8333,0.45481575655668793,1.0,0.0024,0,1.0,100.0,0.8333
189,43,1.0,0.0,0.4005782598888593,1.0,0.0024,0,1.0,100.0,0.0
194,43,1.0,0.6,0.3670514897369123,1.0,0.0024,0,1.0,100.0,0.6
196,43,1.0,0.8333,0.33547275821764716,1.0,0.0024,0,1.0,100.0,0.8333
202,43,1.0,0.0,0.33834355199212585,1.0,0.0024,0,1.0,100.0,0.0
203,43,1.0,0.0556,0.401116533721574,1.0,0.0024,0,1.0,100.0,0.0556
204,43,1.0,0.0,0.44246109049152094,1.0,0.0024,0,1.0,100.0,0.0
213,43,1.0,0.0,0.356612239647899,1.0,0.0024,0,1.0,100.0,0.0
215,43,1.0,0.0,0.4935202083376054,1.0,0.0024,0,1.0,100.0,0.0
224,43,1.0,0.0,0.4036711984196964,1.0,0.0024,0,1.0,100.0,0.0
225,43,1.0,0.0,0.35208235076998795,1.0,0.0024,0,1.0,100.0,0.0
226,43,1.0,0.0205,0.42549264871737036,1.0,0.0024,0,1.0,100.0,0.0205
235,43,1.0,0.125,0.39138488458725507,1.0,0.0024,0,1.0,100.0,0.125
236,43,1.0,0.0,0.35823405171529926,1.0,0.0024,0,1.0,100.0,0.0
237,43,1.0,0.0,0.37679168290032194,1.0,0.0024,0,1.0,100.0,0.0
239,43,1.0,0.0,0.3910431234236267,1.0,0.0024,0,1.0,100.0,0.0
246,43,0.16670000000000001,0.2949,0.4687596120327271,1.0,0.0024,1,1.0,16.67,0.2949
247,43,1.0,0.45835,0.39465212131154276,1.0,0.0024,1,0.91665,100.0,0.45835
250,43,1.0,0.5294,0.44777547658594274,1.0,0.0024,0,1.0,100.0,0.5294
251,43,1.0,0.0,0.40744765927779036,1.0,0.0024,0,1.0,100.0,0.0
257,43,1.0,0.0625,0.4597224704059244,1.0,0.0024,0,1.0,100.0,0.0625
258,43,1.0,0.2404,0.4742363346798723,1.0,0.0024,0,1.0,100.0,0.2404
259,43,1.0,0.5179499999999999,0.47896118276703514,1.0,0.0024,0,1.0,100.0,0.5179499999999999
260,43,1.0,0.0,0.3561151325008032,1.0,0.0024,0,1.0,100.0,0.0
261,43,1.0,0.1667,0.4193116539580337,1.0,0.0024,0,1.0,100.0,0.1667
268,43,1.0,0.0231,0.39442655894354794,1.0,0.0024,0,1.0,100.0,0.0231
269,43,1.0,0.0119,0.35074948223183716,1.0,0.0024,0,1.0,100.0,0.0119
270,43,1.0,0.4,0.33723624582196976,1.0,0.0024,0,1.0,100.0,0.4
279,43,1.0,0.0,0.41469299594671266,1.0,0.0024,0,1.0,100.0,0.0
280,43,1.0,0.0,0.40204783289246143,1.0,0.0024,0,1.0,100.0,0.0
1,44,1.0,0.0,0.3995734820677918,1.0,0.0,0,0.6667,100.0,0.0
3,44,1.0,0.0,0.36035297092979546,1.0,0.0,0,0.3333,100.0,0.0
6,44,1.0,0.0,0.32460475321426374,1.0,0.0,0,1.0,100.0,0.0
8,44,1.0,0.0,0.6307544035925934,1.0,0.0,0,1.0,100.0,0.0
12,44,1.0,0.0,0.3719728504931614,1.0,0.0,0,1.0,100.0,0.0
19,44,1.0,0.0,0.24319724403797652,1.0,0.0,0,1.0,100.0,0.0
27,44,1.0,0.05,0.3503735449518459,1.0,0.0,0,0.8333,100.0,0.05
28,44,1.0,0.0547,0.4625892695693996,1.0,0.0,1,0.6923,100.0,0.0547
29,44,1.0,0.0,0.3715627370968073,1.0,0.0,1,1.0,100.0,0.0
30,44,1.0,0.1111,0.5232705176314585,1.0,0.0,0,0.6667,100.0,0.1111
31,44,1.0,0.0,0.5621629380523715,1.0,0.0,0,1.0,100.0,0.0
39,44,1.0,0.0,0.32009350585436874,1.0,0.0,1,1.0,100.0,0.0
41,44,1.0,0.4,0.44316853610023177,1.0,0.0,0,1.0,100.0,0.4
49,44,1.0,0.0,0.39227346361268894,1.0,0.0,1,1.0,100.0,0.0
52,44,1.0,0.0,0.3721779071913384,1.0,0.0,0,1.0,100.0,0.0
54,44,1.0,1.0,0.38489142247831526,1.0,0.0,1,1.0,100.0,1.0
57,44,0.96,0.0145,0.5935878770480038,1.0,0.0,0,0.92,96.0,0.0145
62,44,1.0,0.0,0.42733815900096384,1.0,0.0,0,1.0,100.0,0.0
66,44,1.0,0.0,0.4106260380995345,1.0,0.0,0,1.0,100.0,0.0
67,44,1.0,0.0,0.298767609243956,1.0,0.0,0,1.0,100.0,0.0
73,44,1.0,0.0,0.4167435629284831,1.0,0.0,0,0.6667,100.0,0.0
75,44,1.0,0.0,0.3795599483257121,1.0,0.0,0,1.0,100.0,0.0
76,44,1.0,0.5714,0.2979473824512478,1.0,0.0,1,1.0,100.0,0.5714
79,44,1.0,0.0,0.3342424180285849,1.0,0.0,0,0.5,100.0,0.0
84,44,1.0,0.0,0.46583023063019785,1.0,0.0,0,0.5,100.0,0.0
89,44,1.0,0.1515,0.41413996424556854,1.0,0.0,0,0.5455,100.0,0.1515
92,44,1.0,1.0,0.23314946582730128,1.0,0.0,1,1.0,100.0,1.0
98,44,1.0,0.0,0.38171304365657105,1.0,0.0,1,1.0,100.0,0.0
100,44,1.0,0.8333,0.37880807376572956,1.0,0.0,1,1.0,133.33,0.8333
103,44,1.0,0.0,0.36571862119876153,1.0,0.0,1,1.0,100.0,0.0
107,44,1.0,0.3333,0.5056698177045954,1.0,0.0,1,1.0,100.0,0.3333
110,44,1.0,0.0,0.5429901367728177,1.0,0.0,0,1.0,100.0,0.0
111,44,1.0,0.1778,0.4929563024176185,1.0,0.0,0,1.0,100.0,0.1778
112,44,1.0,0.0,0.40908811286320673,1.0,0.0,1,1.0,100.0,0.0
113,44,1.0,0.0,0.5115139336026412,1.0,0.0,0,1.0,100.0,0.0
121,44,1.0,0.0,0.32460475321426374,1.0,0.0,1,1.0,100.0,0.0
126,44,1.0,0.0,0.4865311925414045,1.0,0.0,0,0.6667,100.0,0.0
132,44,1.0,0.0,0.6904259027621138,1.0,0.0,0,1.0,100.0,0.0
139,44,1.0,0.0,0.47390653515697095,1.0,0.0,0,1.0,100.0,0.0
142,44,1.0,0.0,0.3907355383763611,1.0,0.0,0,0.5,100.0,0.0
143,44,1.0,0.0,0.3635655258679025,1.0,0.0,0,1.0,100.0,0.0
144,44,1.0,0.6667,0.3676666598314434,1.0,0.0,0,1.0,100.0,0.6667
150,44,1.0,0.1261,0.44722865872413725,1.0,0.0,0,0.4118,100.0,0.1261
155,44,1.0,0.25,0.44333258145877347,1.0,0.0,0,1.0,100.0,0.25
161,44,1.0,0.0,0.3719728504931614,1.0,0.0,0,1.0,100.0,0.0
168,44,1.0,0.0,0.4037566387106035,1.0,0.0,0,1.0,100.0,0.0
176,44,1.0,0.0329,0.4462619628613026,1.0,0.0,0,1.0,100.0,0.0329
184,44,1.0,0.0317,0.36942428867296095,1.0,0.0,0,0.8571,100.0,0.0317
186,44,1.0,0.1667,0.3659236778969385,1.0,0.0,0,1.0,100.0,0.1667
193,44,1.0,0.0,0.38427625238378416,1.0,0.0,0,1.0,100.0,0.0
197,44,1.0,0.0,0.5922379204516717,1.0,0.0,0,1.0,100.0,0.0
198,44,1.0,0.0,0.32993622736686695,1.0,0.0,0,1.0,100.0,0.0
199,44,1.0,0.2222,0.34859638690097816,1.0,0.0,0,1.0,100.0,0.2222
239,44,1.0,0.0,0.39022289663091847,1.0,0.0,0,1.0,100.0,0.0
251,44,1.0,0.0,0.3043041400947362,1.0,0.0,0,1.0,100.0,0.0
260,44,1.0,0.0,0.44148707117518,1.0,0.0,0,1.0,100.0,0.0
262,44,1.0,0.0,0.34264974265384385,1.0,0.0,0,1.0,100.0,0.0
271,44,1.0,1.0,0.4645559497200976,1.0,0.0,1,0.5,100.0,1.0
284,44,1.0,0.0,0.6350264181379485,1.0,0.0,0,1.0,100.0,0.0
285,44,1.0,0.0483,0.4418744004939588,1.0,0.0,0,1.0,100.0,0.0483
295,44,1.0,0.1333,0.34018906227571927,1.0,0.0,0,1.0,100.0,0.1333
296,44,1.0,0.1067,0.39149424815961614,1.0,0.0,0,0.6,100.0,0.1067
297,44,1.0,0.0,0.32891094387598174,1.0,0.0,0,1.0,100.0,0.0
1,45,1.0,0.0,0.38222568540201374,1.0,0.0096,0,1.0,100.0,0.0
12,45,1.0,0.0,0.32891094387598174,1.0,0.0096,0,1.0,100.0,0.0
21,45,1.0,0.8333,0.43225951975721294,1.0,0.0096,1,1.0,100.0,0.8333
25,45,1.0,0.0,0.40455274118587914,1.0,0.0096,0,1.0,100.0,0.0
27,45,1.0,0.2143,0.4216649236847322,1.0,0.0096,0,1.0,100.0,0.2143
28,45,1.0,0.2667,0.3787397215330039,1.0,0.0096,1,1.0,100.0,0.2667
36,45,1.0,0.0,0.35120353634922913,1.0,0.0096,0,1.0,100.0,0.0
56,45,1.0,0.0,0.40293641191789537,1.0,0.0096,0,1.0,100.0,0.0
62,45,1.0,0.0,0.31066089773822464,1.0,0.0096,0,1.0,100.0,0.0
75,45,1.0,0.0,0.41011339635409194,1.0,0.0096,0,1.0,100.0,0.0
84,45,1.0,0.0,0.39678471097258394,1.0,0.0096,0,0.75,100.0,0.0
110,45,1.0,0.0,0.2717001250845859,1.0,0.0096,0,1.0,100.0,0.0
112,45,1.0,1.0,0.31455697500358853,1.0,0.0096,1,1.0,100.0,1.0
124,45,1.0,0.4091,0.35126212397727974,1.0,0.0096,1,1.0,100.0,0.4091
125,45,1.0,0.0,0.3642490481951593,1.0,0.0096,0,1.0,100.0,0.0
143,45,1.0,0.0,0.4734759160907992,1.0,0.0096,0,1.0,100.0,0.0
154,45,1.0,0.0,0.4447679783460127,1.0,0.0096,0,1.0,100.0,0.0
165,45,1.0,0.0,0.4562511534439273,1.0,0.0096,0,1.0,100.0,0.0
193,45,1.0,0.0,0.47306580269444504,1.0,0.0096,0,1.0,100.0,0.0
204,45,1.0,0.0,0.3786713693002782,1.0,0.0096,0,1.0,100.0,0.0
205,45,1.0,0.0,0.37400632941675044,1.0,0.0096,0,1.0,100.0,0.0
207,45,1.0,0.0,0.36400981538061944,1.0,0.0096,0,1.0,100.0,0.0
216,45,0.0556,0.1667,0.5259704308241229,1.0,0.0096,1,1.0,5.56,0.1667
217,45,1.0,0.0,0.3886977874382267,1.0,0.0096,0,1.0,100.0,0.0
218,45,1.0,0.0714,0.42535594425191897,1.0,0.0096,0,1.0,100.0,0.0714
249,45,1.0,0.3241,0.34834006602825685,1.0,0.0096,0,1.0,100.0,0.3241
250,45,1.0,0.0,0.3789789543475438,1.0,0.0096,0,1.0,100.0,0.0
261,45,1.0,0.0,0.34326491274837495,1.0,0.0096,0,1.0,100.0,0.0
5,46,1.0,0.0,0.2760063157463039,1.0,0.0044,0,1.0,100.0,0.0
6,46,1.0,0.0,0.3161974285890049,1.0,0.0044,0,1.0,100.0,0.0
15,46,1.0,0.0,0.3586441651116534,1.0,0.0044,0,1.0,100.0,0.0
17,46,1.0,0.0,0.35126212397727974,1.0,0.0044,0,0.3333,100.0,0.0
21,46,1.0,0.4545,0.339163778784834,1.0,0.0044,1,1.0,100.0,0.4545
23,46,1.0,1.0,0.45194496278220936,1.0,0.0044,1,1.0,100.0,1.0
28,46,1.0,0.4263,0.5604609674575021,1.0,0.0044,1,1.0,100.0,0.4263
29,46,1.0,0.0,0.3715627370968073,1.0,0.0044,1,1.0,100.0,0.0
30,46,1.0,0.0,0.6264189191168501,1.0,0.0044,0,1.0,100.0,0.0
33,46,1.0,0.0,0.5431951934709948,1.0,0.0044,0,1.0,100.0,0.0
37,46,1.0,0.0,0.3207086759488999,1.0,0.0044,0,1.0,100.0,0.0
41,46,1.0,0.0,0.32686037689421127,1.0,0.0044,0,1.0,100.0,0.0
48,46,1.0,0.0,0.486585874327585,1.0,0.0044,0,0.4667,100.0,0.0
55,46,1.0,0.0,0.900609018393586,1.0,0.0044,0,1.0,100.0,0.0
57,46,1.0,0.0,0.3545430311481125,1.0,0.0044,0,1.0,100.0,0.0
62,46,1.0,0.0,0.30266368650931985,1.0,0.0044,0,1.0,100.0,0.0
64,46,1.0,0.0,0.334652531424939,1.0,0.0044,0,1.0,100.0,0.0
67,46,1.0,0.0,0.4398466175897636,1.0,0.0044,0,1.0,100.0,0.0
71,46,1.0,0.0,0.2747759755572416,1.0,0.0044,1,1.0,100.0,0.0
72,46,1.0,0.0,0.47665429491254335,1.0,0.0044,0,1.0,100.0,0.0
75,46,1.0,0.0,0.6526954702975373,1.0,0.0044,0,1.0,100.0,0.0
77,46,1.0,0.0,0.4500994524986159,1.0,0.0044,0,1.0,100.0,0.0
79,46,1.0,0.0889,0.5932153573796488,1.0,0.0044,0,0.6667,100.0,0.0889
84,46,1.0,0.0,0.3916582935181578,1.0,0.0044,0,1.0,100.0,0.0
85,46,1.0,0.0,0.37735558882030884,1.0,0.0044,0,0.75,100.0,0.0
99,46,1.0,0.0,0.34757110341009295,1.0,0.0044,0,1.0,100.0,0.0
102,46,1.0,0.0,0.37402341747493184,1.0,0.0044,0,1.0,100.0,0.0
111,46,1.0,0.0,0.5540631984743782,1.0,0.0044,0,1.0,100.0,0.0
112,46,1.0,1.0,0.7248754280558576,1.0,0.0044,1,1.0,100.0,1.0
115,46,1.0,0.0,0.3510570672791027,1.0,0.0044,0,1.0,100.0,0.0
119,46,1.0,0.0,0.43923144749523246,1.0,0.0044,1,1.0,100.0,0.0
134,46,1.0,0.0,0.6691802457292486,1.0,0.0044,0,0.3478,100.0,0.0
143,46,1.0,0.3333,0.42344208173559994,1.0,0.0044,0,1.0,100.0,0.3333
155,46,1.0,0.6,0.44880076007682795,1.0,0.0044,0,1.0,100.0,0.6
161,46,1.0,0.0767,0.547644032270575,1.0,0.0044,0,0.7391,100.0,0.0767
162,46,1.0,0.0,0.33752332519941763,1.0,0.0044,1,1.0,100.0,0.0
163,46,1.0,0.0,0.37586892775852526,1.0,0.0044,0,1.0,100.0,0.0
166,46,1.0,0.0,0.5299690364385754,1.0,0.0044,0,1.0,100.0,0.0
180,46,0.9333,0.05,0.6449179626738224,1.0,0.0044,0,0.8,93.33,0.05
183,46,1.0,0.0,0.45194496278220936,1.0,0.0044,0,1.0,100.0,0.0
187,46,1.0,0.0,0.37791949474029574,1.0,0.0044,0,1.0,100.0,0.0
189,46,1.0,0.8,0.3498267270900404,1.0,0.0044,0,1.0,100.0,0.8
194,46,1.0,0.0,0.4525601328767404,1.0,0.0044,0,1.0,100.0,0.0
196,46,1.0,0.0,0.41011339635409194,1.0,0.0044,0,1.0,100.0,0.0
197,46,1.0,0.0,0.38243074210019073,1.0,0.0044,0,1.0,100.0,0.0
249,46,0.0909,0.1196,0.4133943035249247,1.0,0.0044,1,1.0,9.09,0.1196
250,46,1.0,0.3111,0.8917915803719729,1.0,0.0044,0,1.0,100.0,0.3111
251,46,1.0,0.0,0.4398466175897636,1.0,0.0044,0,1.0,100.0,0.0
261,46,1.0,0.0,0.27908216621895954,1.0,0.0044,1,1.0,100.0,0.0
262,46,1.0,0.0,0.521664240162405,1.0,0.0044,0,1.0,100.0,0.0
269,46,1.0,0.0,0.428158385793672,1.0,0.0044,0,1.0,100.0,0.0
271,46,1.0,0.7857,0.6105429455592297,1.0,0.0044,1,0.6087,100.0,0.7857
281,46,1.0,0.0,0.37033239690774505,1.0,0.0044,1,1.0,100.0,0.0
282,46,1.0,0.5455,0.6420632804970575,1.0,0.0044,1,0.55,100.0,0.5455
1,47,1.0,0.0,0.37045543092665123,1.0,0.0048,0,1.0,100.0,0.0
24,47,0.5,0.5,0.3557733713371748,1.0,0.0048,0,1.0,50.0,0.5
27,47,1.0,0.0,0.3973998810671151,1.0,0.0048,0,1.0,100.0,0.0
28,47,1.0,0.1709,0.4206122993007567,1.0,0.0048,1,1.0,100.0,0.1709
51,47,1.0,0.75,0.2755962023499498,1.0,0.0048,0,1.0,100.0,0.75
62,47,1.0,0.0,0.2489388315869338,1.0,0.0048,0,1.0,100.0,0.0
64,47,1.0,0.5833,0.3920684069145119,1.0,0.0048,0,1.0,100.0,0.5833
67,47,1.0,0.0,0.2956917587713003,1.0,0.0048,0,1.0,100.0,0.0
71,47,1.0,0.0,0.3063547070765067,1.0,0.0048,1,1.0,100.0,0.0
75,47,1.0,0.3571,0.334447474726762,1.0,0.0048,0,1.0,100.0,0.3571
84,47,1.0,0.0,0.48885516845407756,1.0,0.0048,0,1.0,100.0,0.0
109,47,1.0,0.0,0.31742776877806717,1.0,0.0048,0,1.0,100.0,0.0
111,47,1.0,0.0,0.26247257366661886,1.0,0.0048,0,1.0,100.0,0.0
112,47,1.0,1.0,0.2999979494330183,1.0,0.0048,1,1.0,100.0,1.0
130,47,1.0,0.0,0.4435376381569504,1.0,0.0048,0,1.0,100.0,0.0
152,47,1.0,0.5455,0.3758005755257996,1.0,0.0048,0,1.0,100.0,0.5455
164,47,1.0,0.0,0.517563106198864,1.0,0.0048,0,1.0,100.0,0.0
192,47,0.0333,0.2524,0.25180962536141244,1.0,0.0048,1,0.2333,3.33,0.2524
193,47,1.0,0.0,0.3798675333729777,1.0,0.0048,0,1.0,100.0,0.0
198,47,1.0,0.0,0.3425130381883924,1.0,0.0048,0,0.5556,100.0,0.0
238,47,0.125,0.2083,0.4357454836262227,1.0,0.0048,1,1.0,12.5,0.2083
262,47,1.0,0.0,0.3252199233087949,1.0,0.0048,0,1.0,100.0,0.0
1,48,1.0,0.0,0.28441364037156275,1.0,0.0096,0,1.0,100.0,0.0
3,48,1.0,0.0,0.5176314584315898,1.0,0.0096,0,0.3333,100.0,0.0
23,48,1.0,0.0,0.5891962460953787,1.0,0.0096,1,0.3333,100.0,0.0
28,48,1.0,0.3333,0.453841737240347,1.0,0.0096,1,1.0,100.0,0.3333
62,48,1.0,0.0,0.3192732790616606,1.0,0.0096,0,1.0,100.0,0.0
64,48,1.0,0.0,0.4086779994668526,1.0,0.0096,0,0.3333,100.0,0.0
67,48,1.0,0.0,0.3330120778395227,1.0,0.0096,0,1.0,100.0,0.0
73,48,1.0,0.0,0.38038017511842026,1.0,0.0096,0,1.0,100.0,0.0
76,48,1.0,0.0444,0.38687363722736007,1.0,0.0096,1,1.0,100.0,0.0444
81,48,1.0,0.0,0.3410092890684275,1.0,0.0096,1,1.0,100.0,0.0
95,48,1.0,0.0,0.3184530522689524,1.0,0.0096,0,1.0,100.0,0.0
112,48,1.0,1.0,0.413927450940185,1.0,0.0096,1,1.0,100.0,1.0
124,48,1.0,0.0,0.42979883937908836,1.0,0.0096,1,1.0,100.0,0.0
130,48,1.0,0.0,0.3543379744499354,1.0,0.0096,0,1.0,100.0,0.0
143,48,1.0,0.25,0.3660262062460271,1.0,0.0096,0,1.0,100.0,0.25
152,48,0.2,0.2545,0.40293641191789537,1.0,0.0096,1,1.0,20.0,0.2545
159,48,1.0,0.0,0.3138734526763317,1.0,0.0096,1,1.0,100.0,0.0
198,48,1.0,0.3571,0.34582812147558806,1.0,0.0096,0,1.0,100.0,0.3571
243,48,1.0,0.0,0.3581315233662108,1.0,0.0096,0,1.0,100.0,0.0
249,48,0.16670000000000001,0.0098,0.4724506325999139,1.0,0.0096,1,1.0,16.67,0.0098
250,48,1.0,0.1348,0.6001263894921491,1.0,0.0096,0,1.0,100.0,0.1348
263,48,1.0,0.5556,0.6350898880683367,1.0,0.0096,1,1.0,100.0,0.5556
264,48,1.0,0.0718,0.5127048398112848,1.0,0.0096,0,1.0,100.0,0.0718
265,48,1.0,0.4167,0.4443263177653237,1.0,0.0096,1,0.9231,100.0,0.4167
274,48,1.0,0.5556,0.37617651280579084,1.0,0.0096,0,1.0,100.0,0.5556
275,48,1.0,0.2667,0.36575279731512433,1.0,0.0096,0,1.0,100.0,0.2667
284,48,1.0,0.0,0.4053970922960199,1.0,0.0096,0,1.0,100.0,0.0
285,48,1.0,0.7143,0.3921709352636004,1.0,0.0096,0,1.0,100.0,0.7143
0,49,1.0,0.0,0.5077203846863658,1.0,0.0084,0,1.0,100.0,0.0
5,49,1.0,0.0,0.7072747281289944,1.0,0.0084,0,0.2222,100.0,0.0
6,49,1.0,0.0,0.4435376381569504,1.0,0.0084,0,1.0,100.0,0.0
12,49,1.0,0.0,0.263292800459327,1.0,0.0084,0,1.0,100.0,0.0
16,49,1.0,0.0,0.7255931264994772,1.0,0.0084,1,1.0,100.0,0.0
21,49,1.0,0.4545,0.5621885701396436,1.0,0.0084,1,1.0,100.0,0.4545
26,49,1.0,0.0,0.7597965837554084,1.0,0.0084,0,1.0,100.0,0.0
27,49,1.0,0.0,0.4578916070293437,1.0,0.0084,0,1.0,100.0,0.0
28,49,1.0,0.2143,0.35624207236157945,1.0,0.0084,1,1.0,100.0,0.2143
33,49,1.0,0.375,0.3599770336498042,1.0,0.0084,0,1.0,100.0,0.375
35,49,1.0,0.0,0.3332171345376997,1.0,0.0084,0,1.0,100.0,0.0
36,49,1.0,0.0,1.034833274257475,1.0,0.0084,0,1.0,100.0,0.0
41,49,1.0,0.0,0.44968933910226183,1.0,0.0084,0,1.0,100.0,0.0
46,49,1.0,0.0,0.35659359812988295,1.0,0.0084,1,1.0,100.0,0.0
48,49,1.0,0.0,0.32501486661061785,1.0,0.0084,0,1.0,100.0,0.0
51,49,1.0,0.0,0.6088133368876495,1.0,0.0084,0,1.0,100.0,0.0
62,49,1.0,0.0,0.3867369327619087,1.0,0.0084,0,1.0,100.0,0.0
64,49,1.0,0.0,0.39227346361268894,1.0,0.0084,0,1.0,100.0,0.0
71,49,1.0,0.0357,0.7620590426586286,1.0,0.0084,1,1.0,100.0,0.0357
72,49,1.0,0.0,0.5443308921070523,1.0,0.0084,0,0.7692,100.0,0.0
76,49,1.0,0.0556,0.3704495721638462,1.0,0.0084,1,1.0,100.0,0.0556
79,49,1.0,0.0,0.4068324891832592,1.0,0.0084,0,1.0,100.0,0.0
85,49,1.0,0.875,0.6207066253819182,1.0,0.0084,0,1.0,100.0,0.875
93,49,1.0,0.0,0.9916541923841944,1.0,0.0084,0,1.0,100.0,0.0
97,49,1.0,0.0,0.3725880205876925,1.0,0.0084,0,1.0,100.0,0.0
109,49,1.0,0.0,0.43082412286997357,1.0,0.0084,0,1.0,100.0,0.0
112,49,1.0,1.0,0.3229642996288474,1.0,0.0084,1,1.0,100.0,1.0
115,49,1.0,0.0,0.3607630843261495,1.0,0.0084,0,1.0,100.0,0.0
124,49,1.0,0.0,0.42397522915086017,1.0,0.0084,1,1.0,100.0,0.0
130,49,1.0,0.0,0.6797629544569074,1.0,0.0084,0,1.0,100.0,0.0
141,49,1.0,0.0,0.36725654643508937,1.0,0.0084,0,1.0,100.0,0.0
146,49,1.0,1.0,0.45317530297127157,1.0,0.0084,1,1.0,100.0,1.0
152,49,1.0,0.2778,0.32501486661061785,1.0,0.0084,0,1.0,100.0,0.2778
153,49,1.0,0.3333,0.4561486250948387,1.0,0.0084,0,1.0,100.0,0.3333
155,49,1.0,0.0,0.4734759160907992,1.0,0.0084,0,1.0,100.0,0.0
159,49,1.0,0.0,0.4341050300408063,1.0,0.0084,1,1.0,100.0,0.0
162,49,1.0,0.1524,0.4294912543318228,1.0,0.0084,1,1.0,100.0,0.1524
163,49,1.0,0.3333,0.31322410646543775,1.0,0.0084,0,1.0,100.0,0.3333
165,49,1.0,0.1587,0.48133642285425254,1.0,0.0084,0,0.5833,100.0,0.1587
170,49,1.0,0.125,0.43569421945167836,1.0,0.0084,0,1.0,100.0,0.125
189,49,1.0,0.0,0.36428322431152216,1.0,0.0084,0,1.0,100.0,0.0
191,49,1.0,0.2143,0.3699906357441166,1.0,0.0084,0,1.0,100.0,0.2143
193,49,1.0,0.0,0.44579326183689794,1.0,0.0084,0,1.0,100.0,0.0
196,49,1.0,0.0,0.8584493612483852,1.0,0.0084,0,0.8,100.0,0.0
197,49,1.0,0.6,0.3639756392642566,1.0,0.0084,0,1.0,100.0,0.6
198,49,1.0,0.125,0.4684110156458261,1.0,0.0084,0,0.6667,100.0,0.125
248,49,1.0,0.0,0.46174667295507216,1.0,0.0084,0,1.0,100.0,0.0
249,49,1.0,0.0,0.4822549059815039,1.0,0.0084,0,1.0,100.0,0.0
250,49,1.0,0.0938,0.42994237906781235,1.0,0.0084,0,0.7273,100.0,0.0938
251,49,1.0,0.0,0.3407017040211619,1.0,0.0084,0,1.0,100.0,0.0
257,49,1.0,0.0,0.4353353702298686,1.0,0.0084,0,1.0,100.0,0.0
258,49,1.0,0.0,0.41469299594671266,1.0,0.0084,0,1.0,100.0,0.0
262,49,1.0,0.0,0.33772838189759474,1.0,0.0084,0,1.0,100.0,0.0
268,49,1.0,0.0444,0.4811655422724384,1.0,0.0084,0,0.8333,100.0,0.0444
269,49,1.0,0.1286,0.44951357621811006,1.0,0.0084,0,1.0,100.0,0.1286
270,49,1.0,0.1389,0.3882235938236923,1.0,0.0084,0,1.0,100.0,0.1389
271,49,1.0,1.0,0.6666824956047716,1.0,0.0084,1,0.3158,100.0,1.0
272,49,0.0526,0.9474,0.392478520310866,1.0,0.0084,1,0.0526,5.26,0.9474
278,49,1.0,1.0,0.49541698279574303,1.0,0.0084,1,1.0,100.0,1.0
279,49,1.0,0.2,0.39912235733180224,1.0,0.0084,0,1.0,100.0,0.2
280,49,1.0,0.0206,0.5977186902704914,1.0,0.0084,0,0.8947,100.0,0.0206
281,49,1.0,1.0,0.6376238029815244,1.0,0.0084,1,1.0,100.0,1.0
282,49,1.0,0.5,0.3305513974613981,1.0,0.0084,1,1.0,100.0,0.5
290,49,1.0,0.0,0.4757315397707466,1.0,0.0084,0,1.0,100.0,0.0
12,50,1.0,0.0,0.35987450530071563,1.0,0.0088,0,1.0,100.0,0.0
19,50,1.0,0.0,0.5472963274345357,1.0,0.0088,0,1.0,100.0,0.0
21,50,1.0,0.5833,0.39753658553256643,1.0,0.0088,1,1.0,100.0,0.5833
23,50,1.0,0.6667,0.5192035597842805,1.0,0.0088,1,1.0,100.0,0.6667
27,50,1.0,0.0,0.4539955297639798,1.0,0.0088,0,1.0,100.0,0.0
28,50,1.0,0.3,0.4508513270585984,1.0,0.0088,1,1.0,100.0,0.3
36,50,1.0,0.0,0.3338323046322308,1.0,0.0088,0,1.0,100.0,0.0
