cycle_id,sim_time_s,detected_at,node_id,flow_id,attack_type,flow_fraction,pdrn,inbound_ratio
20,21.0001,2026-07-17 21:28:16,84,1,Flow_Stretching_Attack,1,1,1
20,21.0001,2026-07-17 21:28:16,86,1,Flow_Stretching_Attack,1,1,1
20,21.0001,2026-07-17 21:28:16,92,1,Flow_Stretching_Attack,1,1,0.625
20,21.0001,2026-07-17 21:28:16,98,1,Flow_Stretching_Attack,1,1,0.5
20,21.0001,2026-07-17 21:28:16,106,1,Flow_Stretching_Attack,1,1,2
20,21.0001,2026-07-17 21:28:16,158,1,Flow_Stretching_Attack,1,1,1
20,21.0001,2026-07-17 21:28:16,161,1,Flow_Stretching_Attack,1,1,2
20,21.0001,2026-07-17 21:28:16,172,1,Flow_Stretching_Attack,1,1,0.4
20,21.0001,2026-07-17 21:28:16,177,1,Flow_Stretching_Attack,1,1,2
20,21.0001,2026-07-17 21:28:16,179,1,Flow_Stretching_Attack,1,1,2
20,21.0001,2026-07-17 21:28:16,183,1,Flow_Stretching_Attack,1,1,2
20,21.0001,2026-07-17 21:28:16,197,1,Flow_Stretching_Attack,0.8824,1,0.2353
20,21.0001,2026-07-17 21:28:16,270,1,Flow_Stretching_Attack,1,1,1
20,21.0001,2026-07-17 21:28:16,273,1,Flow_Stretching_Attack,1,1,3
20,21.0001,2026-07-17 21:28:16,283,1,Flow_Stretching_Attack,1,1,0.6667
20,21.0001,2026-07-17 21:28:16,293,1,Flow_Stretching_Attack,1,1,0.5
21,22.0001,2026-07-17 21:28:58,27,0,Flow_Stretching_Attack,1,1,2
21,22.0001,2026-07-17 21:28:58,30,0,Flow_Stretching_Attack,1,1,2
21,22.0001,2026-07-17 21:28:58,38,0,Flow_Stretching_Attack,1,1,1
21,22.0001,2026-07-17 21:28:58,41,0,Flow_Stretching_Attack,1,1,3
21,22.0001,2026-07-17 21:28:58,42,0,Flow_Stretching_Attack,1,1,2
21,22.0001,2026-07-17 21:28:58,67,0,Flow_Stretching_Attack,1,1,1
21,22.0001,2026-07-17 21:28:58,75,0,Flow_Stretching_Attack,1,1,1.5
21,22.0001,2026-07-17 21:28:58,79,0,Flow_Stretching_Attack,1,1,1
21,22.0001,2026-07-17 21:28:58,84,0,Flow_Stretching_Attack,1,1,3
21,22.0001,2026-07-17 21:28:58,110,0,Flow_Stretching_Attack,1,1,2
21,22.0001,2026-07-17 21:28:58,111,0,Flow_Stretching_Attack,1,1,3
21,22.0001,2026-07-17 21:28:58,122,0,Flow_Stretching_Attack,1,1,2
21,22.0001,2026-07-17 21:28:58,132,0,Flow_Stretching_Attack,1,1,2
21,22.0001,2026-07-17 21:28:58,143,0,Flow_Stretching_Attack,1,1,2
21,22.0001,2026-07-17 21:28:58,152,0,Flow_Stretching_Attack,1,1,3
21,22.0001,2026-07-17 21:28:58,166,0,Flow_Stretching_Attack,1,1,3
21,22.0001,2026-07-17 21:28:58,188,0,Flow_Stretching_Attack,1,1,2
21,22.0001,2026-07-17 21:28:58,240,0,Flow_Stretching_Attack,1,1,2
21,22.0001,2026-07-17 21:28:58,247,0,Flow_Stretching_Attack,1,1,0.3333
21,22.0001,2026-07-17 21:28:58,260,0,Flow_Stretching_Attack,1,1,1.1667
21,22.0001,2026-07-17 21:28:58,262,0,Flow_Stretching_Attack,1,1,2
21,22.0001,2026-07-17 21:28:58,54,1,Flow_Stretching_Attack,1,1,0.3333
21,22.0001,2026-07-17 21:28:58,61,1,Interleaved_Jamming_Attack,1,0,0
21,22.0001,2026-07-17 21:28:58,104,1,Flow_Stretching_Attack,1,1,1
21,22.0001,2026-07-17 21:28:58,115,1,Flow_Stretching_Attack,1,1,1
21,22.0001,2026-07-17 21:28:58,156,1,Flow_Stretching_Attack,1,1,1
21,22.0001,2026-07-17 21:28:58,181,1,Flow_Stretching_Attack,1,1,1
21,22.0001,2026-07-17 21:28:58,187,1,Flow_Stretching_Attack,1,1,1
21,22.0001,2026-07-17 21:28:58,269,1,Flow_Stretching_Attack,1,1,1.6667
21,22.0001,2026-07-17 21:28:58,270,1,Flow_Stretching_Attack,1,1,2
21,22.0001,2026-07-17 21:28:58,285,1,Flow_Stretching_Attack,1,1,0.6667
21,22.0001,2026-07-17 21:28:58,292,1,Flow_Stretching_Attack,1,1,1
22,23.0001,2026-07-17 21:29:40,12,0,Flow_Stretching_Attack,1,1,1.5
22,23.0001,2026-07-17 21:29:40,27,0,Flow_Stretching_Attack,1,1,1
22,23.0001,2026-07-17 21:29:40,30,0,Flow_Stretching_Attack,1,1,3
22,23.0001,2026-07-17 21:29:40,38,0,Flow_Stretching_Attack,1,1,1
22,23.0001,2026-07-17 21:29:40,41,0,Flow_Stretching_Attack,1,1,3
22,23.0001,2026-07-17 21:29:40,67,0,Flow_Stretching_Attack,1,1,1
22,23.0001,2026-07-17 21:29:40,79,0,Flow_Stretching_Attack,1,1,0.7143
22,23.0001,2026-07-17 21:29:40,110,0,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,118,0,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,130,0,Flow_Stretching_Attack,1,1,0.6667
22,23.0001,2026-07-17 21:29:40,132,0,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,154,0,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,155,0,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,166,0,Flow_Stretching_Attack,1,1,3
22,23.0001,2026-07-17 21:29:40,239,0,Flow_Stretching_Attack,1,1,3
22,23.0001,2026-07-17 21:29:40,240,0,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,260,0,Flow_Stretching_Attack,1,1,2.3333
22,23.0001,2026-07-17 21:29:40,263,0,Flow_Stretching_Attack,1,1,0.3333
22,23.0001,2026-07-17 21:29:40,19,1,Flow_Stretching_Attack,1,1,0.6667
22,23.0001,2026-07-17 21:29:40,42,1,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,49,1,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,66,1,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,67,1,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,90,1,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,92,1,Flow_Stretching_Attack,1,1,3
22,23.0001,2026-07-17 21:29:40,103,1,Flow_Stretching_Attack,1,1,1
22,23.0001,2026-07-17 21:29:40,118,1,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,154,1,Flow_Stretching_Attack,1,1,1
22,23.0001,2026-07-17 21:29:40,176,1,Flow_Stretching_Attack,1,1,0.5
22,23.0001,2026-07-17 21:29:40,186,1,Flow_Stretching_Attack,1,1,2
22,23.0001,2026-07-17 21:29:40,262,1,Flow_Stretching_Attack,1,1,1.3333
22,23.0001,2026-07-17 21:29:40,297,1,Flow_Stretching_Attack,1,1,3
22,23.0001,2026-07-17 21:29:40,298,1,Flow_Stretching_Attack,1,1,2
23,24.0001,2026-07-17 21:30:15,3,0,Flow_Stretching_Attack,1,1,0.3636
23,24.0001,2026-07-17 21:30:15,27,0,Flow_Stretching_Attack,1,1,3
23,24.0001,2026-07-17 21:30:15,30,0,Flow_Stretching_Attack,1,1,0.5
23,24.0001,2026-07-17 21:30:15,41,0,Flow_Stretching_Attack,1,1,3
23,24.0001,2026-07-17 21:30:15,42,0,Flow_Stretching_Attack,1,1,2
23,24.0001,2026-07-17 21:30:15,56,0,Flow_Stretching_Attack,1,1,1
23,24.0001,2026-07-17 21:30:15,64,0,Flow_Stretching_Attack,1,1,3
23,24.0001,2026-07-17 21:30:15,67,0,Flow_Stretching_Attack,1,1,2
23,24.0001,2026-07-17 21:30:15,75,0,Flow_Stretching_Attack,1,1,3
23,24.0001,2026-07-17 21:30:15,84,0,Flow_Stretching_Attack,1,1,3
23,24.0001,2026-07-17 21:30:15,118,0,Flow_Stretching_Attack,1,1,2
23,24.0001,2026-07-17 21:30:15,124,0,Flow_Stretching_Attack,1,1,1
23,24.0001,2026-07-17 21:30:15,154,0,Flow_Stretching_Attack,1,1,2
23,24.0001,2026-07-17 21:30:15,155,0,Flow_Stretching_Attack,1,1,2
23,24.0001,2026-07-17 21:30:15,195,0,Flow_Stretching_Attack,1,1,0.5
23,24.0001,2026-07-17 21:30:15,262,0,Flow_Stretching_Attack,1,1,1
23,24.0001,2026-07-17 21:30:15,4,1,Flow_Stretching_Attack,1,1,0.3333
23,24.0001,2026-07-17 21:30:15,9,1,Flow_Stretching_Attack,1,1,1.5
23,24.0001,2026-07-17 21:30:15,106,1,Flow_Stretching_Attack,1,1,1.5
23,24.0001,2026-07-17 21:30:15,306,1,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,1,0,Flow_Stretching_Attack,1,1,0.4286
24,25.0001,2026-07-17 21:30:58,12,0,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,27,0,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,38,0,Flow_Stretching_Attack,1,1,1
24,25.0001,2026-07-17 21:30:58,41,0,Flow_Stretching_Attack,1,1,1.3333
24,25.0001,2026-07-17 21:30:58,42,0,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,64,0,Flow_Stretching_Attack,1,1,1
24,25.0001,2026-07-17 21:30:58,67,0,Flow_Stretching_Attack,1,1,1
24,25.0001,2026-07-17 21:30:58,79,0,Flow_Stretching_Attack,1,1,2.5
24,25.0001,2026-07-17 21:30:58,84,0,Flow_Stretching_Attack,1,1,0.5
24,25.0001,2026-07-17 21:30:58,108,0,Flow_Stretching_Attack,1,1,3.5
24,25.0001,2026-07-17 21:30:58,111,0,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,112,0,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,122,0,Flow_Stretching_Attack,1,1,1.5
24,25.0001,2026-07-17 21:30:58,129,0,Flow_Stretching_Attack,1,1,1
24,25.0001,2026-07-17 21:30:58,130,0,Flow_Stretching_Attack,1,1,0.6
24,25.0001,2026-07-17 21:30:58,152,0,Flow_Stretching_Attack,1,1,3
24,25.0001,2026-07-17 21:30:58,154,0,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,161,0,Flow_Stretching_Attack,1,1,1.6667
24,25.0001,2026-07-17 21:30:58,180,0,Flow_Stretching_Attack,1,1,3
24,25.0001,2026-07-17 21:30:58,188,0,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,198,0,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,251,0,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,260,0,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,6,1,Flow_Stretching_Attack,1,1,0.3571
24,25.0001,2026-07-17 21:30:58,112,1,Flow_Stretching_Attack,1,1,1.3333
24,25.0001,2026-07-17 21:30:58,152,1,Flow_Stretching_Attack,1,1,1
24,25.0001,2026-07-17 21:30:58,193,1,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,250,1,Flow_Stretching_Attack,1,1,2
24,25.0001,2026-07-17 21:30:58,251,1,Flow_Stretching_Attack,1,1,1.5
24,25.0001,2026-07-17 21:30:58,274,1,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:31:39,38,0,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:31:39,42,0,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:31:39,75,0,Flow_Stretching_Attack,1,1,1.6667
25,26.0001,2026-07-17 21:31:39,110,0,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:31:39,118,0,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:31:39,123,0,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:31:39,143,0,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:31:39,154,0,Flow_Stretching_Attack,1,1,3
25,26.0001,2026-07-17 21:31:39,175,0,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:31:39,188,0,Flow_Stretching_Attack,1,1,3
25,26.0001,2026-07-17 21:31:39,240,0,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:31:39,66,1,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:31:39,91,1,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:31:39,161,1,Flow_Stretching_Attack,1,1,2.5
25,26.0001,2026-07-17 21:31:39,176,1,Flow_Stretching_Attack,1,1,2
25,26.0001,2026-07-17 21:31:39,197,1,Flow_Stretching_Attack,1,1,1.5
26,27.0001,2026-07-17 21:32:17,12,0,Flow_Stretching_Attack,1,1,1.5
26,27.0001,2026-07-17 21:32:17,23,0,Flow_Stretching_Attack,1,1,2
26,27.0001,2026-07-17 21:32:17,27,0,Flow_Stretching_Attack,1,1,3
26,27.0001,2026-07-17 21:32:17,34,0,Flow_Stretching_Attack,1,1,2.25
26,27.0001,2026-07-17 21:32:17,38,0,Flow_Stretching_Attack,1,1,2
26,27.0001,2026-07-17 21:32:17,42,0,Flow_Stretching_Attack,1,1,2
26,27.0001,2026-07-17 21:32:17,67,0,Flow_Stretching_Attack,1,1,3
26,27.0001,2026-07-17 21:32:17,77,0,Flow_Stretching_Attack,1,1,2
26,27.0001,2026-07-17 21:32:17,111,0,Flow_Stretching_Attack,1,1,2
26,27.0001,2026-07-17 21:32:17,118,0,Flow_Stretching_Attack,1,1,2
26,27.0001,2026-07-17 21:32:17,124,0,Flow_Stretching_Attack,1,1,3
26,27.0001,2026-07-17 21:32:17,143,0,Flow_Stretching_Attack,1,1,3
26,27.0001,2026-07-17 21:32:17,154,0,Flow_Stretching_Attack,1,1,1
26,27.0001,2026-07-17 21:32:17,161,0,Flow_Stretching_Attack,1,1,1.6667
26,27.0001,2026-07-17 21:32:17,180,0,Flow_Stretching_Attack,1,1,2.5
26,27.0001,2026-07-17 21:32:17,188,0,Flow_Stretching_Attack,1,1,0.5
26,27.0001,2026-07-17 21:32:17,189,0,Flow_Stretching_Attack,1,1,3
26,27.0001,2026-07-17 21:32:17,198,0,Flow_Stretching_Attack,1,1,3
26,27.0001,2026-07-17 21:32:17,239,0,Flow_Stretching_Attack,1,1,2
26,27.0001,2026-07-17 21:32:17,240,0,Flow_Stretching_Attack,1,1,2
26,27.0001,2026-07-17 21:32:17,248,0,Flow_Stretching_Attack,1,1,2
26,27.0001,2026-07-17 21:32:17,251,0,Flow_Stretching_Attack,1,1,3
26,27.0001,2026-07-17 21:32:17,258,0,Flow_Stretching_Attack,0.9167,1,3
26,27.0001,2026-07-17 21:32:17,270,0,Flow_Stretching_Attack,1,1,1
26,27.0001,2026-07-17 21:32:17,13,1,Flow_Stretching_Attack,1,1,1
26,27.0001,2026-07-17 21:32:17,57,1,Flow_Stretching_Attack,1,1,2
26,27.0001,2026-07-17 21:32:17,90,1,Flow_Stretching_Attack,1,1,3
27,28.0001,2026-07-17 21:32:57,6,0,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,12,0,Flow_Stretching_Attack,1,1,1
27,28.0001,2026-07-17 21:32:57,27,0,Flow_Stretching_Attack,1,1,0.4286
27,28.0001,2026-07-17 21:32:57,67,0,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,75,0,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,110,0,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,124,0,Flow_Stretching_Attack,1,1,3
27,28.0001,2026-07-17 21:32:57,143,0,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,154,0,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,155,0,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,161,0,Flow_Stretching_Attack,1,1,1.6667
27,28.0001,2026-07-17 21:32:57,240,0,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,246,0,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,247,0,Flow_Stretching_Attack,1,1,3
27,28.0001,2026-07-17 21:32:57,248,0,Flow_Stretching_Attack,1,1,1.4
27,28.0001,2026-07-17 21:32:57,3,1,Flow_Stretching_Attack,1,1,1
27,28.0001,2026-07-17 21:32:57,12,1,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,13,1,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,27,1,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,45,1,Flow_Stretching_Attack,1,1,1.6667
27,28.0001,2026-07-17 21:32:57,106,1,Flow_Stretching_Attack,0.9333,1,0.2667
27,28.0001,2026-07-17 21:32:57,122,1,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,147,1,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,158,1,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,179,1,Flow_Stretching_Attack,1,1,0.3333
27,28.0001,2026-07-17 21:32:57,250,1,Flow_Stretching_Attack,1,1,2
27,28.0001,2026-07-17 21:32:57,285,1,Flow_Stretching_Attack,0.9,1,0.35
27,28.0001,2026-07-17 21:32:57,294,1,Flow_Stretching_Attack,1,1,1
28,29.0001,2026-07-17 21:33:37,1,0,Flow_Stretching_Attack,1,1,0.6
28,29.0001,2026-07-17 21:33:37,6,0,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,12,0,Flow_Stretching_Attack,1,1,0.6667
28,29.0001,2026-07-17 21:33:37,21,0,Flow_Stretching_Attack,1,1,2.5
28,29.0001,2026-07-17 21:33:37,27,0,Flow_Stretching_Attack,1,1,0.75
28,29.0001,2026-07-17 21:33:37,36,0,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,67,0,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,108,0,Flow_Stretching_Attack,1,1,2.5
28,29.0001,2026-07-17 21:33:37,122,0,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,130,0,Flow_Stretching_Attack,1,1,0.5
28,29.0001,2026-07-17 21:33:37,132,0,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,140,0,Flow_Stretching_Attack,1,1,0.5
28,29.0001,2026-07-17 21:33:37,154,0,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,155,0,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,239,0,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,240,0,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,248,0,Flow_Stretching_Attack,0.8571,1,0.5385
28,29.0001,2026-07-17 21:33:37,9,1,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,13,1,Flow_Stretching_Attack,1,1,1.3333
28,29.0001,2026-07-17 21:33:37,66,1,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,73,1,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,94,1,Flow_Stretching_Attack,1,1,0.5
28,29.0001,2026-07-17 21:33:37,101,1,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,144,1,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,158,1,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,179,1,Flow_Stretching_Attack,1,1,3
28,29.0001,2026-07-17 21:33:37,283,1,Flow_Stretching_Attack,1,1,2
28,29.0001,2026-07-17 21:33:37,284,1,Flow_Stretching_Attack,1,1,1.6667
1,2.0001,2026-07-17 21:46:21,12,0,Split_Path_Attack,1,0,2
1,2.0001,2026-07-17 21:46:21,38,0,Split_Path_Attack,1,0,1
1,2.0001,2026-07-17 21:46:21,41,0,Split_Path_Attack,1,0,1
1,2.0001,2026-07-17 21:46:21,75,0,Split_Path_Attack,1,0,1.1667
1,2.0001,2026-07-17 21:46:21,118,0,Split_Path_Attack,1,0,2
1,2.0001,2026-07-17 21:46:21,122,0,Flow_Stretching_Attack,1,1,1.3333
1,2.0001,2026-07-17 21:46:21,123,0,Split_Path_Attack,1,0,0.6667
1,2.0001,2026-07-17 21:46:21,130,0,Split_Path_Attack,1,0,4
1,2.0001,2026-07-17 21:46:21,143,0,Split_Path_Attack,1,0,4
1,2.0001,2026-07-17 21:46:21,195,0,Flow_Stretching_Attack,1,1,2
1,2.0001,2026-07-17 21:46:21,240,0,Split_Path_Attack,1,0,0.8
1,2.0001,2026-07-17 21:46:21,268,0,Split_Path_Attack,1,0,7.3333
1,2.0001,2026-07-17 21:46:21,5,1,Split_Path_Attack,1,0,2
